NUMPED;NUMITEM;CODPROD;QTDE;VALUNIT;UNID;ALIQICMS;COMISSAO;STICMS;CFOP;REDUCBASEICMS
554.046;1;100;4,5000;35,3100;Kg;12,0000;0,0000;00;5102;0,0000
554.046;2;213;3,5000;17,9600;Kg;0,0000;0,0000;00;5102;0,0000
554.046;3;307;1,0000;46,4000;Un;18,0000;0,0000;20;5102;33,3300
554.046;4;302;1,0000;42,0600;Bd;18,0000;0,0000;20;5102;33,3300
554.047;1;110;8,9300;36,2300;Kg;12,0000;0,0000;00;5102;0,0000
554.047;2;684;10,0000;22,2300;Un;18,0000;0,0000;20;5102;33,3300
555.239;1;119;1,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
555.239;2;442;2,0000;27,9300;Bd;0,0000;0,0000;00;5102;0,0000
555.239;3;486;2,0700;22,0000;Kg;18,0000;0,0000;20;5102;33,3300
555.239;4;316;1,0000;14,5000;Kg;18,0000;0,0000;20;5102;33,3300
555.239;5;315;2,0000;27,8400;Kg;18,0000;0,0000;20;5102;33,3300
555.239;6;325;3,1000;57,1200;Kg;18,0000;0,0000;20;5102;33,3300
555.239;7;497;3,5000;64,9000;Kg;18,0000;0,0000;20;5102;33,3300
555.239;8;460;1,0000;45,7400;Bd;18,0000;0,0000;20;5102;33,3300
554.048;1;311;2,2100;18,8600;Kg;18,0000;0,0000;20;5102;33,3300
554.049;1;649;2,0000;23,9000;Un;0,0000;0,0000;00;5102;0,0000
554.050;1;188;2,0000;19,3000;Un;18,0000;0,0000;20;5102;33,3300
554.051;1;602;1,0000;52,2800;Un;18,0000;0,0000;20;5102;33,3300
554.052;1;122;1,5160;39,9000;Kg;12,0000;0,0000;00;5102;0,0000
554.053;1;925;1,0000;22,6800;Un;18,0000;0,0000;20;5102;12,0000
554.054;1;101;30,0000;5,1600;Un;0,0000;0,0000;60;5405;0,0000
554.055;1;100;4,1500;35,4000;Kg;12,0000;0,0000;00;5102;0,0000
554.056;1;155;2,0000;34,9800;Kg;18,0000;0,0000;20;5102;33,3300
554.057;1;159;0,5180;45,9000;Kg;18,0000;0,0000;20;5102;33,3300
554.057;2;212;0,1540;102,5000;Kg;0,0000;0,0000;00;5102;0,0000
554.057;3;152;0,5680;91,6400;Kg;18,0000;0,0000;20;5102;33,3300
554.057;4;218;2,0000;25,9000;Un;0,0000;0,0000;20;5102;12,0000
554.057;5;563;1,0000;13,9000;Un;13,3300;0,0000;00;5102;0,0000
554.057;6;267;1,0000;25,4100;Un;18,0000;0,0000;20;5102;33,3300
554.057;7;2.100;1,0000;7,0000;Un;0,0000;0,0000;00;5102;0,0000
554.057;8;542;1,0000;12,0000;Un;0,0000;0,0000;00;5102;0,0000
554.057;9;152;0,4920;112,5000;Kg;18,0000;0,0000;20;5102;33,3300
554.057;10;1.069;2,0000;10,9000;Un;0,0000;0,0000;60;5405;0,0000
554.057;11;781;1,0000;17,2000;Un;0,0000;0,0000;60;5405;0,0000
555.240;1;311;0,3000;18,8600;Kg;18,0000;3,0000;20;5102;33,3300
555.240;2;150;0,2500;38,2800;Kg;18,0000;3,0000;20;5102;33,3300
555.240;3;312;0,3000;22,4300;Kg;18,0000;3,0000;20;5102;33,3300
555.240;4;325;1,0000;57,1200;Kg;18,0000;3,0000;20;5102;33,3300
555.240;5;362;0,5200;40,9500;Kg;18,0000;3,0000;20;5102;33,3300
555.240;6;371;1,0000;216,8600;Bd;18,0000;3,0000;20;5102;61,1100
554.058;1;122;2,0720;35,5600;Kg;12,0000;0,0000;00;5102;0,0000
554.058;2;177;4,0000;3,5000;Un;18,0000;0,0000;20;5102;33,3300
554.059;1;119;6,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
554.059;2;160;1,9600;37,9500;Kg;12,0000;0,0000;00;5102;0,0000
554.059;3;388;24,0000;7,8000;Kg;18,0000;0,0000;20;5102;33,3300
554.059;4;316;3,0000;14,5000;Kg;18,0000;0,0000;20;5102;33,3300
554.059;5;353;1,0000;5,1300;Un;0,0000;0,0000;60;5405;0,0000
554.059;6;150;2,0520;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
554.059;7;150;2,0080;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
555.446;1;467;40,0000;11,1200;Un;0,0000;3,0000;00;5102;0,0000
555.446;2;1.980;12,0000;11,5000;Un;0,0000;3,0000;00;5102;0,0000
555.446;3;1.979;24,0000;19,2000;Un;0,0000;3,0000;00;5102;0,0000
555.446;4;272;6,9400;36,0000;Kg;0,0000;3,0000;60;5405;0,0000
555.446;5;353;6,0000;4,3500;Un;0,0000;3,0000;60;5405;0,0000
555.446;6;564;24,0000;14,5000;Un;12,0000;3,0000;00;5102;0,0000
555.446;7;565;24,0000;14,5000;Un;12,0000;3,0000;00;5102;0,0000
555.446;8;136;4,1650;44,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.446;9;356;200,0000;9,4500;Un;0,0000;1,0000;60;5405;0,0000
555.446;10;1.400;6,0000;7,9200;Un;0,0000;3,0000;20;5102;61,1100
555.446;11;298;15,3000;24,0000;Kg;18,0000;3,0000;00;5102;0,0000
555.446;12;491;4,0000;21,6000;Bd;18,0000;3,0000;20;5102;33,3300
555.446;13;493;4,0000;21,6000;Bd;18,0000;3,0000;20;5102;33,3300
555.446;14;302;6,0000;35,6400;Bd;18,0000;3,0000;20;5102;33,3300
555.446;15;395;12,0000;7,1100;Un;0,0000;3,0000;60;5405;0,0000
555.446;16;197;12,0000;50,2900;Cx;18,0000;3,0000;00;5102;0,0000
555.446;17;510;10,0000;14,5000;Kg;18,0000;3,0000;20;5102;61,1100
555.446;18;706;12,0000;11,3400;Un;0,0000;3,0000;60;5405;0,0000
555.446;19;602;24,0000;45,8600;Un;18,0000;3,0000;20;5102;33,3300
555.446;20;138;48,0000;8,1000;Un;0,0000;3,0000;60;5405;0,0000
555.446;21;126;20,4000;9,6000;Kg;18,0000;3,0000;20;5102;33,3300
555.446;22;254;2,2250;89,0000;Kg;0,0000;3,0000;60;5405;0,0000
555.446;23;252;2,2900;89,0000;Kg;0,0000;3,0000;60;5405;0,0000
555.446;24;245;10,0000;9,4000;Un;0,0000;3,0000;60;5405;0,0000
555.446;25;796;3,1550;23,0000;Kg;0,0000;3,0000;00;5102;0,0000
555.446;26;2.088;10,0000;9,2000;Un;18,0000;3,0000;20;5102;33,3300
555.446;27;554;30,0000;26,0000;Un;18,0000;3,0000;20;5102;33,3300
555.446;28;905;15,0000;31,0000;Cx;18,0000;3,0000;00;5102;0,0000
555.446;29;487;12,0000;9,5000;Un;18,0000;3,0000;00;5102;0,0000
555.446;30;224;30,0000;18,2400;Kg;0,0000;3,0000;00;5102;0,0000
555.446;31;102;4,0000;34,0000;Bd;18,0000;3,0000;20;5102;61,1100
555.446;32;801;6,1500;38,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.446;33;1.335;7,2000;10,5300;Kg;12,0000;3,0000;00;5102;0,0000
555.446;34;656;7,2000;7,0100;Kg;12,0000;3,0000;00;5102;0,0000
555.446;35;1.002;7,2000;8,2000;Un;18,0000;3,0000;20;5102;12,0000
555.446;36;314;12,0000;72,0000;Un;18,0000;3,0000;20;5102;33,3300
555.446;37;507;24,0000;18,0000;Kg;18,0000;3,0000;20;5102;61,1100
555.446;38;146;36,3200;35,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.446;39;432;30,0000;12,0000;Un;18,0000;3,0000;00;5102;0,0000
555.446;40;1.117;6,0000;5,8000;Un;18,0000;3,0000;00;5102;0,0000
555.446;41;184;6,0000;5,8000;Un;18,0000;3,0000;20;5102;33,3300
555.446;42;267;90,0000;23,1500;Un;18,0000;3,0000;20;5102;33,3300
555.446;43;938;54,0000;16,0000;Un;18,0000;3,0000;00;5102;0,0000
555.447;1;505;2,5000;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
555.447;2;507;1,6800;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
555.447;3;509;1,4400;8,2600;Kg;18,0000;0,0000;20;5102;61,1100
555.447;4;224;2,5000;20,7400;Kg;0,0000;0,0000;00;5102;0,0000
555.447;5;508;0,7300;9,0000;Kg;18,0000;0,0000;20;5102;61,1100
555.447;6;290;0,6700;25,0500;Kg;18,0000;0,0000;20;5102;33,3300
555.448;1;908;2,0000;19,4300;Cx;18,0000;0,0000;00;5102;0,0000
555.448;2;305;2,0000;17,7000;Cx;18,0000;0,0000;20;5102;61,1100
554.060;1;837;1,0000;14,5100;Un;0,0000;3,0000;60;5405;0,0000
554.060;2;412;1,0000;7,9300;Kg;18,0000;3,0000;20;5102;33,3300
554.060;3;129;1,0000;30,5100;Un;18,0000;3,0000;20;5102;33,3300
554.060;4;101;2,0000;5,1600;Un;0,0000;3,0000;60;5405;0,0000
554.060;5;292;2,0000;2,9000;Un;0,0000;3,0000;60;5405;0,0000
554.060;6;322;1,0000;15,5000;Un;0,0000;3,0000;60;5405;0,0000
554.060;7;2.279;1,0000;9,9000;Un;0,0000;3,0000;60;5405;0,0000
554.060;8;1.978;1,0000;18,9000;Un;0,0000;3,0000;60;5405;0,0000
554.060;9;521;0,5200;6,9000;Kg;0,0000;3,0000;00;5102;0,0000
554.060;10;521;0,5060;6,9000;Kg;0,0000;3,0000;00;5102;0,0000
554.060;11;1.307;0,2280;28,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.242;1;267;12,0000;26,7400;Un;18,0000;0,0000;20;5102;33,3300
555.242;2;110;11,6000;35,6500;Kg;12,0000;0,0000;00;5102;0,0000
555.242;3;107;10,9500;51,9000;Kg;18,0000;0,0000;20;5102;33,3300
555.242;4;117;6,7000;62,0000;Kg;18,0000;0,0000;20;5102;33,3300
555.242;5;402;5,0000;14,7500;Kg;18,0000;0,0000;20;5102;33,3300
555.242;6;146;2,2700;42,0000;Kg;18,0000;0,0000;20;5102;33,3300
555.243;1;122;8,3000;34,1600;Kg;12,0000;3,0000;00;5102;0,0000
555.243;2;106;1,8800;26,6000;Kg;18,0000;3,0000;20;5102;33,3300
555.244;1;155;15,0000;34,9800;Kg;18,0000;3,0000;20;5102;33,3300
554.061;1;505;3,2000;21,2800;Kg;18,0000;3,0000;20;5102;61,1100
555.245;1;122;24,5500;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
555.245;2;119;15,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
555.245;3;126;4,7900;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
555.245;4;154;32,0000;9,4700;Un;18,0000;0,0000;20;5102;33,3300
555.245;5;170;20,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
555.245;6;182;24,0000;2,7500;Un;0,0000;0,0000;60;5405;0,0000
554.062;1;505;2,3000;21,2800;Kg;18,0000;3,0000;20;5102;61,1100
555.246;1;357;9,0000;73,1300;Un;18,0000;1,0000;20;5102;61,1100
555.246;2;359;3,0000;59,6700;Kg;18,0000;0,0000;20;5102;33,3300
555.246;3;412;2,0000;7,9300;Kg;18,0000;0,0000;20;5102;33,3300
555.246;4;468;2,0000;36,5800;Kg;18,0000;0,0000;00;5102;0,0000
555.247;1;121;0,4460;30,9400;Kg;18,0000;0,0000;20;5102;33,3300
555.247;2;105;2,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
555.247;3;912;1,0000;44,0900;Cx;18,0000;0,0000;00;5102;0,0000
555.247;4;352;1,0000;17,4800;Un;18,0000;0,0000;00;5102;0,0000
555.247;5;182;2,0000;2,8800;Un;0,0000;0,0000;60;5405;0,0000
555.247;6;314;1,0000;83,5200;Un;18,0000;0,0000;20;5102;33,3300
555.247;7;150;1,6400;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
554.063;1;611;1,0000;23,5000;Kg;18,0000;3,0000;20;5102;12,0000
554.064;1;2.402;5,0000;21,0000;Un;0,0000;0,0000;00;5102;0,0000
554.065;1;389;1,0000;57,8100;Bd;18,0000;0,0000;20;5102;33,3300
554.065;2;958;1,0000;10,0000;Un;0,0000;0,0000;00;5102;0,0000
554.065;3;2.100;1,0000;7,0000;Un;0,0000;0,0000;00;5102;0,0000
554.066;1;227;20,0000;18,9900;Kg;0,0000;0,0000;60;5405;0,0000
554.067;1;440;1,0000;30,2100;Bd;0,0000;0,0000;00;5102;0,0000
554.067;2;465;1,0000;52,7000;Un;0,0000;0,0000;00;5102;0,0000
554.067;3;754;1,0000;39,9000;Un;18,0000;0,0000;20;5102;33,3300
554.068;1;153;3,8300;69,1800;Kg;18,0000;0,0000;20;5102;33,3300
554.068;2;313;2,4000;23,2000;Kg;18,0000;0,0000;20;5102;33,3300
554.068;3;162;0,5720;55,5000;Kg;18,0000;0,0000;00;5102;0,0000
554.068;4;375;2,0000;64,3500;Un;18,0000;0,0000;20;5102;33,3300
554.069;1;836;2,0000;26,5000;Un;0,0000;3,0000;60;5405;0,0000
554.069;2;909;1,0000;80,0000;Un;0,0000;3,0000;60;5405;0,0000
554.069;3;497;0,1580;68,2000;Kg;18,0000;3,0000;20;5102;33,3300
554.069;4;292;4,0000;2,9000;Un;0,0000;3,0000;60;5405;0,0000
554.069;5;992;2,0000;5,3000;Lt;12,0000;2,0000;60;5405;0,0000
554.069;6;468;1,0000;35,9600;Kg;18,0000;3,0000;00;5102;0,0000
554.069;7;224;2,5000;21,0600;Kg;0,0000;3,0000;00;5102;0,0000
554.069;8;602;1,0000;52,2800;Un;18,0000;3,0000;20;5102;33,3300
554.069;9;485;0,3000;98,2800;Kg;18,0000;3,0000;00;5102;0,0000
554.069;10;314;1,0000;83,5200;Un;18,0000;3,0000;20;5102;33,3300
554.069;11;194;1,0000;53,1800;Kg;12,0000;3,0000;00;5102;0,0000
554.069;12;153;6,1000;69,1800;Kg;18,0000;3,0000;20;5102;33,3300
554.069;13;719;0,5600;214,9900;Kg;18,0000;3,0000;00;5102;0,0000
554.071;1;371;1,0000;209,7600;Bd;18,0000;0,0000;20;5102;61,1100
554.071;2;196;2,0800;26,7900;Kg;18,0000;0,0000;20;5102;33,3300
554.071;3;155;3,0000;34,9800;Kg;18,0000;0,0000;20;5102;33,3300
554.071;4;299;0,5080;65,9000;Kg;0,0000;0,0000;60;5405;0,0000
554.072;1;105;10,0000;16,0000;Un;18,0000;0,0000;20;5102;33,3300
554.072;2;117;2,7000;62,0000;Kg;18,0000;0,0000;20;5102;33,3300
554.072;3;165;1,6000;66,6900;Kg;18,0000;0,0000;20;5102;33,3300
554.072;4;167;1,4600;46,6800;Kg;18,0000;0,0000;20;5102;33,3300
554.072;5;164;3,8000;59,8800;Kg;18,0000;0,0000;20;5102;33,3300
554.072;6;719;1,6000;214,9900;Kg;18,0000;0,0000;00;5102;0,0000
554.072;7;194;5,3200;53,1800;Kg;12,0000;0,0000;00;5102;0,0000
554.072;8;315;0,2000;29,0000;Kg;18,0000;0,0000;20;5102;33,3300
554.072;9;119;8,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
554.072;10;366;2,0000;19,3700;Lt;18,0000;0,0000;20;5102;61,1100
554.072;11;134;1,0000;26,7600;Un;18,0000;0,0000;20;5102;33,3300
554.072;12;253;1,7600;70,1500;Kg;18,0000;0,0000;20;5102;33,3300
554.073;1;359;0,2300;65,5200;Kg;18,0000;0,0000;20;5102;33,3300
555.248;1;389;1,0000;56,4000;Bd;18,0000;0,0000;20;5102;33,3300
555.248;2;1.028;8,0000;21,5000;Un;18,0000;0,0000;20;5102;33,3300
555.248;3;267;3,0000;26,7400;Un;18,0000;0,0000;20;5102;33,3300
555.248;4;292;6,0000;2,9000;Un;0,0000;0,0000;60;5405;0,0000
555.248;5;119;1,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
555.248;6;182;6,0000;2,7500;Un;0,0000;0,0000;60;5405;0,0000
555.248;7;101;8,0000;5,4000;Un;0,0000;0,0000;60;5405;0,0000
555.248;8;992;14,0000;5,3000;Lt;12,0000;2,0000;60;5405;0,0000
555.248;9;217;3,4850;29,3700;Kg;0,0000;0,0000;60;5405;0,0000
555.248;10;121;2,7000;30,9400;Kg;18,0000;0,0000;20;5102;33,3300
555.248;11;159;4,0000;39,4400;Kg;18,0000;0,0000;20;5102;33,3300
555.248;12;153;1,4900;66,9900;Kg;18,0000;0,0000;20;5102;33,3300
555.248;13;107;3,7400;51,9000;Kg;18,0000;0,0000;20;5102;33,3300
555.248;14;114;3,5400;39,4400;Kg;18,0000;0,0000;20;5102;33,3300
555.248;15;315;0,5250;27,8400;Kg;18,0000;0,0000;20;5102;33,3300
555.248;16;554;3,0000;30,6800;Un;18,0000;0,0000;20;5102;33,3300
555.248;17;519;10,0000;18,0000;Kg;18,0000;0,0000;20;5102;33,3300
554.074;1;130;0,3800;56,9000;Kg;18,0000;0,0000;20;5102;33,3300
554.074;2;132;1,0000;38,2800;Bd;18,0000;0,0000;20;5102;33,3300
554.074;3;250;3,4800;65,7800;Kg;0,0000;0,0000;60;5405;0,0000
554.074;4;267;1,0000;25,4100;Un;18,0000;0,0000;20;5102;33,3300
554.074;5;164;3,2400;59,8800;Kg;18,0000;0,0000;20;5102;33,3300
554.074;6;160;1,9300;37,9500;Kg;12,0000;0,0000;00;5102;0,0000
554.074;7;107;3,7000;51,9000;Kg;18,0000;0,0000;20;5102;33,3300
555.521;1;122;12,6100;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
555.521;2;801;2,3600;44,8400;Kg;18,0000;0,0000;20;5102;33,3300
555.521;3;110;1,2260;35,6500;Kg;12,0000;0,0000;00;5102;0,0000
555.521;4;205;1,5280;22,6200;Kg;0,0000;0,0000;00;5102;0,0000
555.521;5;485;0,3560;86,0000;Kg;18,0000;0,0000;00;5102;0,0000
555.250;1;1.026;0,3960;51,9000;Kg;18,0000;0,0000;20;5102;33,3300
555.250;2;519;0,2680;18,0000;Kg;18,0000;0,0000;20;5102;33,3300
555.450;1;346;12,0000;11,0000;Un;18,0000;3,0000;00;5102;0,0000
555.450;2;305;50,0000;15,0000;Cx;18,0000;3,0000;20;5102;61,1100
555.450;3;899;20,0000;32,5000;Un;18,0000;3,0000;20;5102;12,0000
555.450;4;389;4,0000;47,0000;Bd;18,0000;3,0000;20;5102;33,3300
555.450;5;362;10,0000;35,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;6;359;20,0000;51,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;7;516;10,0000;15,7000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;8;519;10,0000;15,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;9;486;5,0000;15,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;10;433;20,0000;14,0000;Un;18,0000;3,0000;20;5102;61,1100
555.450;11;455;12,0000;19,5000;Un;18,0000;3,0000;60;5405;0,0000
555.450;12;427;25,0000;6,7000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;13;301;8,0000;71,4100;Un;18,0000;3,0000;00;5102;0,0000
555.450;14;307;4,0000;40,0000;Un;18,0000;3,0000;20;5102;33,3300
555.450;15;478;22,6800;72,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;16;479;20,0000;74,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;17;154;6,0000;7,6000;Un;18,0000;3,0000;20;5102;33,3300
555.450;18;325;37,5000;50,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;19;621;10,0000;21,0000;Kg;0,0000;3,0000;00;5102;0,0000
555.450;20;361;12,0000;13,9000;Un;12,0000;3,0000;00;5102;0,0000
555.450;21;521;10,0000;4,2000;Kg;0,0000;3,0000;00;5102;0,0000
555.450;22;684;50,0000;19,3300;Un;18,0000;3,0000;20;5102;33,3300
555.450;23;485;5,0000;70,0000;Kg;18,0000;3,0000;00;5102;0,0000
555.450;24;471;6,0000;18,0000;Un;0,0000;3,0000;60;5405;0,0000
555.450;25;175;2,0000;71,0000;Cx;0,0000;3,0000;00;5102;0,0000
555.450;26;445;20,0000;17,0000;Un;18,0000;3,0000;20;5102;33,3300
555.450;27;499;25,0000;5,5000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;28;316;20,0000;12,5000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;29;372;10,0000;21,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;30;1.947;5,4000;25,5000;Kg;18,0000;3,0000;00;5102;0,0000
555.450;31;511;17,4300;16,0000;Kg;0,0000;3,0000;60;5405;0,0000
555.450;32;497;20,0000;55,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;33;2.249;24,0000;9,0000;Un;18,0000;3,0000;20;5102;33,3300
555.450;34;277;15,0000;19,1500;Kg;0,0000;3,0000;00;5102;0,0000
555.450;35;169;12,1000;60,0000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;36;155;100,0000;29,5000;Kg;18,0000;3,0000;20;5102;33,3300
555.450;37;509;10,0000;7,0000;Kg;18,0000;3,0000;20;5102;61,1100
555.251;1;709;25,9400;53,9000;Kg;0,0000;0,0000;00;5102;0,0000
554.075;1;472;1,0000;96,2800;Cx;18,0000;0,0000;20;5102;33,3300
554.075;2;129;2,0000;28,4200;Un;18,0000;0,0000;20;5102;33,3300
554.075;3;938;1,0000;17,3600;Un;18,0000;0,0000;00;5102;0,0000
554.075;4;133;1,0000;21,5000;Un;0,0000;0,0000;20;5102;33,3300
554.075;5;497;0,0920;69,3600;Kg;18,0000;0,0000;20;5102;33,3300
554.075;6;191;1,0000;13,9200;Lt;18,0000;0,0000;00;5102;0,0000
555.451;1;110;3,3900;35,6500;Kg;12,0000;0,0000;00;5102;0,0000
555.451;2;122;2,2050;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
555.451;3;485;0,5500;86,0000;Kg;18,0000;0,0000;00;5102;0,0000
555.451;4;153;3,1350;66,9900;Kg;18,0000;0,0000;20;5102;33,3300
555.252;1;122;25,2500;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
555.252;2;992;24,0000;5,3000;Lt;12,0000;2,0000;60;5405;0,0000
555.252;3;170;10,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
555.252;4;117;1,0800;62,0000;Kg;18,0000;0,0000;20;5102;33,3300
555.253;1;352;1,0000;17,4800;Un;18,0000;0,0000;00;5102;0,0000
555.253;2;196;1,4500;26,7900;Kg;18,0000;0,0000;20;5102;33,3300
555.253;3;106;1,9000;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
555.253;4;143;0,5000;55,4400;Kg;12,0000;0,0000;00;5102;0,0000
555.254;1;808;5,0000;7,4000;Un;0,0000;0,0000;60;5405;0,0000
555.254;2;906;5,0000;70,8000;Cx;18,0000;0,0000;20;5102;33,3300
555.254;3;374;12,0000;5,2900;Lt;18,0000;0,0000;20;5102;12,0000
554.076;1;340;2,0000;14,4900;Un;18,0000;0,0000;20;5102;33,3300
554.076;2;958;2,0000;10,0000;Un;0,0000;0,0000;00;5102;0,0000
555.256;1;196;21,4500;27,1500;Kg;18,0000;0,0000;20;5102;33,3300
555.256;2;126;18,4500;12,0600;Kg;18,0000;0,0000;20;5102;33,3300
555.258;1;433;1,0000;16,8000;Un;18,0000;0,0000;20;5102;61,1100
555.258;2;194;2,1500;53,1800;Kg;12,0000;0,0000;00;5102;0,0000
555.258;3;1.017;1,0000;34,5000;Un;13,3000;0,0000;00;5102;0,0000
554.077;1;110;1,0100;36,2300;Kg;12,0000;0,0000;00;5102;0,0000
554.077;2;205;0,8340;22,6200;Kg;0,0000;0,0000;00;5102;0,0000
554.077;3;299;0,5140;49,8800;Kg;0,0000;0,0000;60;5405;0,0000
554.077;4;106;1,2120;26,6000;Kg;18,0000;0,0000;20;5102;33,3300
554.077;5;144;1,0000;44,2500;Un;18,0000;0,0000;00;5102;0,0000
554.077;6;308;1,0000;26,9000;Un;18,0000;0,0000;60;5405;0,0000
554.078;1;122;0,4080;35,0800;Kg;12,0000;0,0000;00;5102;0,0000
554.078;2;219;0,4100;27,0000;Kg;0,0000;0,0000;00;5102;0,0000
554.079;1;308;1,0000;26,9000;Un;18,0000;0,0000;60;5405;0,0000
554.079;2;122;0,4200;35,0800;Kg;12,0000;0,0000;00;5102;0,0000
554.079;3;219;0,4080;27,0000;Kg;0,0000;0,0000;00;5102;0,0000
554.080;1;453;2,0000;27,3700;Un;0,0000;0,0000;00;5102;0,0000
554.080;2;487;5,0000;10,8600;Un;18,0000;0,0000;00;5102;0,0000
554.080;3;110;0,9480;36,2300;Kg;12,0000;0,0000;00;5102;0,0000
554.080;4;122;1,1000;35,0800;Kg;12,0000;0,0000;00;5102;0,0000
554.080;5;150;0,5640;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
554.081;1;122;1,1900;35,5600;Kg;12,0000;0,0000;00;5102;0,0000
554.081;2;456;1,0000;33,0600;Un;0,0000;0,0000;00;5102;0,0000
554.082;1;801;2,2500;41,3000;Kg;18,0000;0,0000;20;5102;33,3300
554.082;2;122;8,3000;35,0800;Kg;12,0000;0,0000;00;5102;0,0000
554.083;1;442;1,0000;28,8100;Bd;0,0000;0,0000;00;5102;0,0000
554.084;1;310;2,0000;14,5100;Kg;18,0000;0,0000;20;5102;33,3300
554.084;2;311;0,5000;18,8600;Kg;18,0000;0,0000;20;5102;33,3300
554.084;3;955;1,0000;25,5000;Un;0,0000;0,0000;20;5102;0,0000
554.084;4;150;0,3920;38,2800;Kg;18,0000;0,0000;20;5102;33,3300
554.084;5;161;0,2780;45,3600;Kg;18,0000;0,0000;20;5102;33,3300
554.085;1;170;5,0000;32,9400;Kg;12,0000;0,0000;00;5102;0,0000
555.259;1;267;3,0000;26,7400;Un;18,0000;3,0000;20;5102;33,3300
555.259;2;198;12,0000;10,6200;Un;18,0000;3,0000;20;5102;33,3300
555.259;3;122;16,4500;34,1600;Kg;12,0000;3,0000;00;5102;0,0000
555.259;4;362;0,5000;40,9500;Kg;18,0000;3,0000;20;5102;33,3300
555.452;1;435;1,0000;28,7500;Un;18,0000;0,0000;20;5102;12,0000
555.452;2;442;2,0000;27,9300;Bd;0,0000;0,0000;00;5102;0,0000
555.452;3;328;1,0000;52,4600;Un;18,0000;0,0000;20;5102;33,3300
555.452;4;684;1,0000;22,2300;Un;18,0000;0,0000;20;5102;33,3300
555.260;1;181;3,1550;42,1200;Kg;18,0000;3,0000;20;5102;33,3300
555.260;2;122;12,5000;34,1600;Kg;12,0000;3,0000;00;5102;0,0000
555.260;3;143;4,9200;55,4400;Kg;12,0000;3,0000;00;5102;0,0000
555.523;1;298;0,3140;42,9000;Kg;18,0000;0,0000;00;5102;0,0000
555.523;2;110;0,5600;39,9000;Kg;12,0000;0,0000;00;5102;0,0000
555.523;3;122;0,6200;37,9000;Kg;12,0000;0,0000;00;5102;0,0000
555.523;4;153;1,0960;66,9900;Kg;18,0000;0,0000;20;5102;33,3300
555.523;5;126;2,4200;11,6200;Kg;18,0000;0,0000;20;5102;33,3300
555.523;6;554;1,0000;30,6800;Un;18,0000;0,0000;20;5102;33,3300
555.523;7;471;1,0000;21,4800;Un;0,0000;0,0000;60;5405;0,0000
555.523;8;555;1,0000;15,9000;Un;0,0000;0,0000;00;5102;0,0000
555.523;9;198;2,0000;10,6200;Un;18,0000;0,0000;20;5102;33,3300
555.261;1;146;2,2700;42,0000;Kg;18,0000;0,0000;20;5102;33,3300
555.262;1;1.169;10,0000;35,4000;Kg;18,0000;0,0000;00;5102;0,0000
555.262;2;119;1,0000;30,5100;Un;0,0000;0,0000;60;5405;0,0000
555.453;1;121;1,0400;30,9400;Kg;18,0000;0,0000;20;5102;33,3300
555.453;2;502;2,0000;22,2000;Un;18,0000;0,0000;20;5102;61,1100
555.453;3;109;2,0000;10,8000;Un;18,0000;0,0000;20;5102;33,3300
555.453;4;2.338;1,0000;3,5000;Un;0,0000;0,0000;00;5102;0,0000
